Word	Count
crippled	210
curb	209
doom	286
fag	275
fracture	264
industrial	233
michigan	298
mississippi	339
overseas	233
poking	191
rep	263
retrieve	210
ruling	209
sharks	375
sponsor	273
switching	194
token	205
untie	264
admired	187
attorneys	219
awaiting	192
competitive	214
conducting	189
dorothy	895
grabs	190
insecure	207
likewise	182
lone	268
mel	778
neutral	215
oral	220
payback	195
pointless	183
portable	204
postcard	211
rapid	223
rigged	194
sounding	193
steering	207
surviving	185
tackle	219
trusts	189
turner	574
unlocked	194
victoria	375
agony	191
aspect	197
canned	214
crackers	289
extensive	189
gangster	272
jo	707
motherfucking	476
neglected	181
observed	198
paycheck	218
pins	229
rabbits	328
restricted	209
snatch	199
stanley	949
succeeded	186
timer	319
atlanta	334
awaits	199
booty	313
boulevard	264
bounty	366
bronx	320
cadillac	292
diane	727
edgar	646
flirt	200
grandchildren	198
hitch	208
hostages	494
housekeeper	298
insists	185
knots	285
microphone	232
occupation	210
piper	1554
scrap	223
sirens	241
splash	215
verse	238
wrists	222
aiming	193
apiece	202
architect	334
claws	226
compartment	304
del	437
dine	219
dislike	200
draws	195
enters	194
idiotic	198
jay	821
jess	1074
lads	429
onboard	241
origin	227
paths	181
philip	639
publish	260
scattered	190
scotland	378
softly	241
stripped	183
tighter	208
adams	470
addressed	194
amounts	181
ashore	317
bloom	281
cafe	258
coal	335
cooks	192
creates	196
drawers	218
drip	261
errand	204
heir	266
info	189
lent	190
moms	242
programmed	243
puff	227
schmuck	234
seeds	228
sunlight	236
traps	238
vanity	210
artillery	280
bin	274
carved	197
cocky	210
consolation	186
finals	340
flee	233
hangover	199
hound	257
hunted	198
indication	181
jen	856
kenny	655
kin	218
naval	292
numerous	183
orderly	223
overreacting	189
rehearse	230
sentenced	213
shoved	193
simpler	194
slit	194
whiz	199
apartments	215
assembly	245
bidding	234
bosses	223
briefing	233
casting	212
choir	271
classical	224
collector	220
foreman	283
fulfill	199
functions	201
gaining	193
grind	190
hah	281
hooray	293
immune	221
interviewed	183
lottery	344
moses	364
mummy	500
palmer	717
pennsylvania	239
postpone	199
poverty	221
purchased	190
rebel	273
rory	2809
sacrifices	196
strawberry	282
suction	287
sympathetic	194
unlucky	210
arresting	192
balloons	239
barge	198
benny	849
coughing	251
courses	195
disappearance	220
experimental	199
incidentally	193
inspire	198
instructor	240
leash	219
microwave	199
relation	210
republic	286
rises	205
roberts	544
ruthless	211
scarf	239
squirrel	279
superman	623
treason	259
urban	237
warren	754
admission	181
beliefs	199
classroom	227
commence	235
cottage	270
diseases	196
enterprise	413
farmers	230
forged	216
gypsy	338
kentucky	266
medic	291
mixing	176
narrator	529
parallel	224
percentage	192
richer	198
tempted	203
weddings	228
alexander	485
asylum	234
beeping	329
bees	272
chores	214
detention	333
doubled	182
grandparents	214
honors	211
insensitive	191
lions	323
lively	207
narcotics	262
peas	237
pirate	375
pitiful	196
poems	243
scratching	189
shaped	181
software	430
spontaneous	213
stocks	208
strangled	250
substantial	182
thanked	194
videotape	264
wandered	176
aaron	747
activated	220
await	181
banquet	263
boards	222
cane	425
cherish	227
cocktails	208
complained	179
conservative	192
donkey	273
doughnut	215
dumping	203
flock	237
generator	290
glimpse	171
housing	207
hump	225
imaginary	222
keeper	208
legendary	205
loaf	228
marriages	199
mason	709
mole	411
presidential	285
prosecutor	366
ranks	199
secondary	209
slippers	263
squash	223
stewart	331
suffers	177
supported	186
warming	203
weary	212
alongside	192
devils	267
discretion	187
es	310
expand	178
golly	263
leaking	184
mi	307
northwest	204
objections	205
pm	228
regularly	172
relaxing	184
richest	206
rocking	223
scenery	193
sewing	198
smelly	211
sperm	318
spice	270
stunned	189
tuned	182
activate	238
alleged	203
arnold	431
banker	243
bodyguard	292
brag	179
carrier	326
cheerful	190
dandy	224
diaper	218
distraction	200
faculty	248
fascinated	178
gigantic	190
guinea	227
gunfire	266
haunt	182
ignorance	184
marker	267
nipples	232
palms	189
rapidly	189
rhyme	225
select	180
sensors	262
swine	226
tickle	245
tidy	189
void	209
whites	232
achievement	178
acres	234
bonnie	696
caller	222
canvas	216
clamp	350
cocoa	256
crowds	179
cunning	207
diagnosis	219
disappointing	175
dresser	182
inclined	169
kindergarten	195
machinery	187
martial	296
metaphor	198
nod	203
notorious	189
organic	220
pairs	212
par	253
premature	177
sketch	252
slammed	166
slips	198
stains	198
thighs	196
unarmed	197
unpredictable	175
uptight	206
vent	225
warmer	184
weighs	178
whereas	181
whistles	216
yummy	228
awards	247
ax	221
cautious	171
clam	200
courthouse	225
daytime	193
drugstore	219
filth	231
glance	175
hides	191
intel	289
mailbox	212
meds	242
protein	230
punks	211
seasons	210
stated	184
strangest	169
surf	324
veteran	191
von	554
vs	206
whacked	207
applying	184
bladder	202
bugger	222
builds	179
buzzing	221
carolina	316
cultural	202
cynical	187
dana	629
disturbance	201
errands	195
faking	230
filming	198
guarding	189
holly	548
horizon	228
hostess	189
judged	206
kitten	241
manipulate	177
midst	175
pearls	269
righteous	200
significance	178
sissy	372
sobbing	262
spelling	256
sweeping	170
swift	197
syrup	260
tournament	464
travelling	198
unreasonable	194
bernard	662
breeding	186
ciao	249
debbie	595
fuckers	199
gloria	657
gorilla	283
joints	195
liars	184
licked	195
marketing	243
precaution	174
que	267
ribbon	258
secrecy	177
shoo	267
spies	233
stool	179
torturing	171
uptown	246
vegetarian	202
via	180
yuck	194
abortion	369
aged	183
alias	208
alternate	180
baltimore	362
circulation	185
conditioning	196
condoms	256
difficulties	175
dim	243
doughnuts	231
dryer	231
glowing	180
iced	218
incompetent	194
inherit	181
itch	213
janet	913
locations	179
optimistic	173
pentagon	298
quiz	252
realm	238
remotely	164
resemblance	180
runner	253
sniffing	174
soak	176
stalling	194
static	254
virginity	199
appointments	173
blake	585
considerate	175
corruption	218
devices	188
doggy	225
dripping	172
elderly	209
grenade	235
independence	204
italian	194
liberal	203
marble	266
mirrors	235
morality	189
muffin	297
processing	193
resolved	175
shaken	169
shitting	181
shortcut	201
smallest	166
stern	327
velvet	320
votes	400
assaulted	184
athletic	197
atomic	249
babysitter	236
briefly	163
buses	201
canadian	254
cardiac	202
chambers	296
climate	180
columbia	249
dedication	173
delta	425
disco	294
disregard	179
dusty	283
encouraging	165
exits	186
intercept	215
layer	189
merit	173
midget	235
mold	219
murray	561
overhead	187
pending	174
pleases	173
practiced	170
sabotage	197
stored	169
survey	227
survivor	221
throats	181
valid	164
willow	318
yankees	309
appreciates	159
axe	249
billions	203
blessings	206
carbon	267
chronic	252
clap	241
corpses	192
deceive	174
douglas	365
employ	171
erased	199
evaluation	225
frequently	167
galaxy	339
generosity	171
getaway	196
givin	209
guarded	167
historic	185
hometown	199
incapable	173
layout	178
limp	187
magnetic	215
masterpiece	180
menace	190
molly	882
nelson	563
onion	216
potentially	171
prank	204
prospect	178
proudly	175
pursuing	162
rainy	194
reed	464
relatively	166
removing	165
reschedule	180
sharon	524
suspension	222
techniques	177
thigh	191
thirst	190
tomatoes	220
whichever	163
apologized	183
assumption	170
beasts	190
blinded	189
cheque	294
choked	175
crusade	194
distinct	155
expressed	166
fasten	190
gambler	234
handkerchief	214
knot	188
managing	173
missus	197
mop	211
mornings	168
napoleon	317
obnoxious	179
obtain	190
penthouse	231
plasma	254
rotting	166
ruby	607
sailors	223
spared	169
teli	1010
toll	171
unemployed	186
amigo	259
barber	279
bats	309
betcha	186
breakthrough	175
bridges	250
chump	209
cope	166
countryside	180
cranky	171
crosses	189
damages	203
greatness	213
inc	172
jock	457
licence	251
lyrics	259
mafia	238
marijuana	271
mash	224
meaningful	176
missiles	411
monk	376
nazis	278
occurs	170
plumber	229
quarterback	243
ranger	379
righty	170
robber	239
sailed	186
screws	178
swap	185
thrilling	170
trials	197
truce	220
allies	260
analyze	165
annoyed	175
asset	193
bricks	200
conducted	163
counseling	211
curly	294
deb	407
dialogue	208
doorway	164
encouraged	168
flashing	163
fu	371
gracias	228
homeland	244
hooks	212
hotshot	179
immature	167
lists	198
lump	181
privileged	172
rays	221
rebuild	172
specially	171
stamps	267
stationed	167
surgeons	195
surprisingly	162
tattoos	188
tripping	194
unpack	165
wretched	185
yells	216
bottoms	183
bulb	200
bulletin	183
celebrities	182
chauffeur	287
colorful	163
hart	600
hunters	247
injection	211
jackpot	189
locals	185
luther	611
mechanism	190
mysteries	165
operated	166
pirates	342
policemen	197
refusing	167
rehearsing	181
revolutionary	224
rivers	271
seldom	167
sentiment	162
shampoo	215
stitch	381
suspicions	166
tad	238
tucked	158
tunes	195
wrath	199
accomplice	216
ants	365
banged	160
chatting	171
communist	386
connecting	164
cultures	164
deciding	167
forensic	200
forensics	192
freed	190
freud	230
harper	866
hookers	199
intervention	186
jeopardy	175
mattered	157
playboy	216
possessions	171
publisher	230
pumps	197
roughly	160
settles	156
sh	268
sniff	181
summon	197
tempting	154
tying	158
unidentified	187
vanilla	203
vulgar	167
witty	163
airborne	215
altitude	198
amusement	191
approaches	171
bombed	197
connie	806
cowboys	231
cripple	194
currency	186
cutest	167
litter	200
macho	191
mitch	915
montana	303
necks	164
reminding	154
rio	349
robbers	231
spelled	178
toilets	170
trainer	284
verge	167
weli	1993
wisconsin	230
advisor	225
appealing	162
candidates	197
commerce	177
credits	168
detected	177
doorstep	172
eccentric	179
fisherman	221
greeting	164
harvest	195
hormones	188
increasing	162
loads	183
manly	206
massachusetts	212
medals	208
misunderstand	168
morale	210
ounce	206
partly	175
preacher	342
privileges	177
recovering	155
rifles	261
rival	193
skeleton	261
slaughtered	167
steaks	204
stupidity	163
tiffany	329
tis	354
tutor	235
wilderness	201
yoga	227
assignments	180
authorization	184
bitten	188
competing	192
condolences	162
container	219
diplomatic	256
donate	203
drawings	232
formation	203
founded	158
freight	196
infant	215
launched	192
outrage	160
paralyzed	190
perception	180
preferably	152
presenting	167
priests	247
salvage	210
slowing	156
soaked	159
solar	236
stephen	678
stockings	190
sub	390
sushi	222
unfinished	179
vampires	459
addicted	231
amateurs	176
ash	469
beth	813
boundaries	189
bumps	177
caviar	195
chalk	183
chandler	750
dang	216
drugged	187
expedition	289
finishes	182
granny	430
gunshots	212
juan	381
legends	182
mashed	188
motives	165
mourning	175
oliver	753
operational	195
posing	165
preposterous	155
pumped	159
raging	165
roar	205
rogers	385
saloon	262
sentences	168
spinal	218
stripper	267
swollen	165
tailor	213
thanking	154
tonic	195
voting	241
adventures	184
bases	182
consultant	187
context	163
courageous	161
cult	227
defy	158
dispose	160
enjoys	150
hazard	197
hum	246
impose	145
infinite	178
islands	230
jumpy	158
kisser	174
meg	859
nuisance	164
orbit	288
pickle	235
planets	219
rattle	172
republican	206
rewarded	150
roosevelt	251
supernatural	225
swedish	200
swings	180
undoubtedly	171
wage	159
beaches	209
bind	171
bled	201
careers	157
caribbean	197
collins	506
dispute	160
dork	213
educational	167
fractured	166
gardener	214
goofy	266
hopeful	152
housewife	180
interfering	156
intern	232
kidneys	215
lays	150
logs	185
marvellous	222
musicians	191
negotiating	155
nuns	218
ops	214
photography	198
racist	246
robinson	385
scalp	188
shines	184
solitary	174
tongues	157
valet	263
womb	177
yank	240
abraham	264
acceptance	161
accounted	154
adoption	239
antibiotics	187
assembled	154
battalion	298
coconut	234
crummy	171
doubted	150
duh	203
escaping	162
essentially	166
foam	179
injustice	163
jonathan	711
massacre	202
neighbours	195
proceeding	156
prop	188
pupils	184
rye	212
severely	154
shaky	151
snacks	173
submarine	362
suited	152
superstitious	175
tomb	287
tuition	206
tummy	177
vicinity	153
wager	202
website	220
addresses	162
autumn	193
believer	174
bums	190
charms	173
chimney	213
coins	219
conceived	162
condo	215
credibility	163
cruelty	166
curfew	234
digest	168
dye	197
egypt	270
eliminated	166
groove	212
insults	152
investigated	161
jeopardize	147
licking	175
mat	178
melody	337
mentioning	146
nursery	207
pasta	216
properties	162
receipts	176
renting	162
salon	234
samuel	344
snooping	156
spa	239
stuffy	185
voodoo	243
alarmed	151
appearances	156
babes	177
baking	177
blades	166
bulls	264
camel	256
criticism	155
digs	151
exceptional	149
flags	175
flare	215
fluids	167
hasty	179
hudson	481
impressions	159
indulge	147
initiate	170
interviewing	153
jill	667
karate	386
melting	168
merciful	178
natives	216
negro	274
pleasures	158
politician	167
priorities	166
raving	161
repairs	176
ruler	162
starboard	334
strapped	164
swords	220
tags	181
thrust	197
troop	296
tyler	709
valve	247
vein	183
angles	164
bo	742
branches	170
champions	212
cinch	182
claw	223
comeback	170
consumed	158
dicks	204
disconnected	159
donation	179
excess	156
exercises	175
exhibition	207
eyebrows	168
faked	177
flick	257
gallons	187
gardens	206
grape	204
homemade	146
homosexual	241
hypocrite	166
indistinct	252
labs	208
liability	158
napkin	184
niggers	306
owl	286
placing	147
probable	167
programme	235
scram	179
shan	192
slob	182
southeast	167
statistics	167
sundown	174
vanish	163
visa	216
vitals	184
vitamins	181
aces	202
admitting	157
alaska	223
bedrooms	152
chunk	211
distinction	150
emma	801
expelled	230
fewer	152
frustration	152
gangs	221
handshake	155
jets	225
lace	189
learns	148
loot	181
maine	282
orphanage	273
pawn	221
pots	181
seizure	190
sunglasses	201
symphony	181
transition	159
banner	302
belongings	154
bloke	238
brunette	178
burglar	282
buzzer	201
carve	158
cinema	198
collateral	173
contagious	170
continent	187
deception	160
disabled	177
drifting	162
encountered	153
flushed	153
giants	223
harrison	427
im	263
intuition	175
marilyn	451
metro	231
motivated	158
nauseous	158
pies	176
resignation	191
spank	173
superficial	148
tendency	138
transmitter	205
transplant	260
villain	212
wages	198
accidental	153
agencies	164
businesses	155
carrots	198
comedian	209
commands	191
confined	151
coop	528
correction	163
cowards	165
critics	190
eligible	169
engineers	207
evolved	161
females	173
furthermore	146
herb	254
inquiry	178
monthly	152
nineteen	169
probe	225
publishing	194
reign	159
saints	181
savior	173
secondly	152
seduce	176
sensed	145
seth	1007
skipper	523
smashing	169
sniper	222
swelling	161
touchy	160
trespassing	155
vagina	258
wally	722
weaver	413
weeping	162
accustomed	149
anticipated	134
asap	154
beacon	197
bikini	188
borrowing	147
brute	162
camps	192
cartoon	192
convert	159
credentials	166
dames	223
dimension	236
diversion	158
documentary	298
dove	284
erotic	200
ghetto	282
hash	180
hawkeye	412
isolation	158
kay	551
laptop	177
loner	158
membership	165
mick	416
pep	178
pronounced	152
recruit	188
royalty	200
squat	160
stages	147
tighten	146
upright	154
wimp	159
windshield	167
wits	146
alas	195
assessment	158
behaved	152
bookstore	200
bp	406
breaths	158
bruise	165
celebrated	138
chained	171
circling	157
columbus	253
consequence	160
conventional	155
corny	202
crow	227
crude	155
damp	149
depths	158
desperation	154
dictionary	190
dumpster	203
eyeballs	149
flank	236
grunting	259
immunity	216
input	152
intimacy	167
lotion	166
madonna	283
moore	393
op	188
overall	164
predictable	154
prejudice	163
pronto	145
psychologist	183
repeated	143
runaway	207
runway	279
sap	178
scoot	152
seminar	217
sliding	191
snappy	150
soaking	140
stepmother	216
stranded	153
supposing	178
surround	156
tunnels	221
typing	165
venus	249
vintage	149
weirdo	162
acute	150
backpack	186
bailed	144
bandages	168
bumper	181
cal	530
cosmic	184
diana	577
ding	307
donor	208
du	237
elite	151
exceptions	146
fatty	260
fearless	152
filter	162
forming	140
fury	195
inspiring	139
luncheon	167
notch	170
olympics	217
packages	199
pennies	174
petition	215
